listing_id,id,date,reviewer_id,reviewer_name,comments,rev_len,n_words,lang,sent_label,sent_score
49921619,829733787406220067,2023-02-18,401585195,Ruth,i stayed here for a month and ultimately enjoyed the area and the management was very responsive and friendly i want to make an extra note of how kind the housekeeping and front desk staff was very lovely people bri have two negatives that contributed to my three stars br1 due to the conditions of the cooking situation i wound up contracting bacteria and mold poisoning when cooking food in the apartment im not blaming anyone as these things are impossible to see and the staff did their best to clean it immediately but it did quite a damper on the experience br2 while not the managements fault as a young woman i find it important to make note that there is a group of mostly men that sit on the front steps smoking and i dealt with regular harassment from them i never felt unsafe but it made it very uncomfortable,821,152,en,POSITIVE,0.975496768951416
52952799,889877732047605141,2023-05-12,336985811,Mac,easy and great place to stay on a budget,40,9,en,POSITIVE,0.999858260154724
42289806,1031274259477298038,2023-11-23,41181139,Lucia,carmela is so niceshe helped me move my overweight bagthe room is very cozy and the bed is very comfortable,107,20,en,POSITIVE,0.9997473359107972
41289512,1031178608749241576,2023-11-23,281709183,Sharmaine,near some famous tourist spots,30,5,en,POSITIVE,0.9979482293128968
44642468,969612332101710867,2023-08-30,88630883,Cyril,amandas place is cozy and comfortable a near perfect hideaway for two the spiral staircase to the downstairs master suite lends the feel of a yachts cabin the nod to the nautical makes sense for its location city island part of the big bustling bronx is more new england fishing village than nyc with bungalows and seafood restaurants ruling the scene you can spend a day enjoying the big city then return to amandas to enjoy a quiet evening in a small walkable town there are good restaurants and bars within walking distance and a wellstocked grocery store nearby arties a fine seafoodandsteak restaurant is literally next door,629,108,en,POSITIVE,0.9993394017219543
790545997885341824,973176399450708893,2023-09-04,165604950,Drew,excellent bachelor pad good enough bedding only annoyance is no kitchen sink so dishwashing is in the bathroom pool ping pong foosball and darts are a great touch bring your own speaker if you want to play music,211,38,en,POSITIVE,0.9960696697235109
47874401,805082807568804580,2023-01-15,495025383,Anula,everything was perfect the most important we had free parking behind the building the subway was outside of the apartment 2min walking jose was great host and he was available for question the apartment was very cozy and clean the only that it wasnt perfect are the blankets at the couch they werent very clean i recommend this place brthank you jose,350,62,en,NEUTRAL,0.8862937092781067
13997552,876114709294690222,2023-04-23,68587879,Jo,great place with everything you need and classy furnishings so close to subway and top area to explore all levels of dining available within a 10 minute walk,157,28,en,POSITIVE,0.9997894167900084
969546377878285001,1001459768723025918,2023-10-13,465309224,Chien An,the host was so responsive and responsible he was nice and considerate you can always contact him for any issue not only you will get a fast response but a fast solution he brought you all the basic supplies you need and the bed was so comfy the neighborhood was surrounded by many restaurants but a little bit far from the subway you will live with the host and this is the best part of all which is also a typical rental type in nyc the place was clean and tidy throughout my stay for 42 days definitely recommended,517,99,en,POSITIVE,0.9994268417358398
27088254,889129762423254756,2023-05-11,264909107,Edwin,jesses place is well equipped with all the comforts to make you feel right at home friendly clean and quiet its an amazing accommodation and the internet is very reliable and fast jesse is very responsive to all my inquiries overall i love the place highly recommended and will definitely come back,298,52,en,POSITIVE,0.9998459815979004
52062263,947130346628644258,2023-07-30,335312267,Matthew,great listing you get exactly what is described amazing location and great for a stay where you want to be out in the city most of the time and need somewhere to sleep,167,33,en,POSITIVE,0.9997629523277284
564542475835793907,968117111849348359,2023-08-28,443335307,Ali,the place was amazing veronica was a great host and very welcoming br1010 experience highly recommended if you are visiting new york,132,22,en,POSITIVE,0.9998570680618286
25042316,847085140868848172,2023-03-14,482296339,Loudweige,really loved every bit of it would come back again,50,10,en,POSITIVE,0.9997804760932922
762474821456521478,1004350355018796163,2023-10-17,138806778,Adam,our stay at the placemakr was fantastic before we booked our stay the staff was very responsive to our questions and they were as friendly as you could hope for from a host when we checked in the unit was exactly as described and the view from the room was incredible the unit was very clean and a great size for a couple and was also accommodating to our dog who we brought along the layout felt very similar to our own apartment and felt like a home away from home the gym was quite a nice amenity to have and includes a couple of very nice top of the line woodway treadmills a rack of dumbbells an inclinedecline bench kettlebells medicine balls a trx strap cycling machines and other accessories while we didnt use it there was also onsite laundry all in all it was a wonderful stay and we would highly recommend it to anyone staying in the city,849,161,en,POSITIVE,0.99971741437912
886808,959504152212185001,2023-08-16,32990390,Алексей,christina is very hospitable and the house is extremely neat and cozy i had only positive emotions after my short stay i wish to come back there someday to explore the city more,177,33,en,POSITIVE,0.9992948770523072
625395041557538907,942748502241638394,2023-07-24,339238396,Damoni,it was ok,9,3,en,POSITIVE,0.9998252987861632
617499038697675576,881946042625999210,2023-05-01,457461048,Aarthika,my friend and i absolutely loved this cute bnb our room was so clean we had a really cute balcony and the whole apartment was so stunning andrada was such an amazing and responsive host when i couldnt figure out how to use the shower she responed instantly amazing hosts i would definitely come stay here again i loved this bnb so much my friend had difficulty opening the main door since it is a bit difficult,410,77,en,POSITIVE,0.9995858073234558
754446798370738102,972490271418311285,2023-09-03,13060100,Jessica,this is such a lovely apartment it was exactly as described and had lots of thoughtful touches from the computer monitor with hdmi cable that made working from a laptop so much easier to the wealth of storage space so i could easily settle in and not have to live out of my bags the street is quiet and cute with easy access to nice neighborhood jogging routes public transit and prospect park hope to stay again for my next visit,430,81,en,POSITIVE,0.9994970560073853
28334760,990649106556376909,2023-09-28,129728277,Anna,allen and anns home is a place with many pretty thinks that make the atmosphere very lovely an old fireplace in the bedroom a very comfortable bed snow white and silky sheet breakfast in a nice kitchen is a particular way to begin the day allen reading his nyt ann preparing breakfast chatting with the guests but above all allen and ann are two special and pleasant persons that make you at home at oncebranna,410,75,en,POSITIVE,0.9998154044151306
38980221,836943629717568188,2023-02-28,260247035,Kaitlyn,beautiful space close to public transportation,46,6,en,POSITIVE,0.9998700618743896
884315775213323321,918847665535703857,2023-06-21,148119246,Yorma,i recently stayed at patricias place and had a great experience while the space was small it was incredibly clean and wellmaintained patricia was also very friendly and responsive to any questions or concerns i had during my stay overall i would highly recommend this spot for anyone looking for a cozy and comfortable stay in the area,335,58,en,POSITIVE,0.999610722064972
48474144,831953908210630013,2023-02-21,179403229,Leif,this place is really welcoming and comfortable and genevieve is partly the reason i actually mispoke once and referred to her as our roommate that caused laughter but thats what it felt like she shared her kitchen her coffee some of her homemade juice granola cake etc it was all really nice and her cats were precious yeah this is a really sweet deal i highly recommend you visit chavelas for incredible mexican food get the fish taco and either cotton beans or the ryerson for coffee and breakfast they are all right in the neighborhood,538,96,en,POSITIVE,0.9998257756233216
37862092,894889136552968279,2023-05-19,424446457,Marquiese,my family and i had an excellent getaway the home was bright with excellent energy my wife and unborn child enjoyed there rest and peaceful stay i appreciate that,162,29,en,POSITIVE,0.9998818635940552
53095529,984080957040153532,2023-09-19,2292467,Stephen,what a fantastic home felt right at home super close to lots of fabulous attractions with so much to see and do well definitely be back again soon,146,28,en,POSITIVE,0.9998099207878112
858697692672545141,1015233595117205782,2023-11-01,509884203,James,lovely place in a nice easy location everyone is so friendly and helpful wonderful stay,87,15,en,POSITIVE,0.999882698059082
53850635,1000720353853894932,2023-10-12,11962626,Susan,from our first contact before i booked the apartment and right up to our departure after a 4 night stay david has been excellent in communicating swiftly with us and providing help immediately when it was needed brthe apartment has worked perfectly for us two sisters who both appreciate having our own sleeping rooms brso having a separate bedroom with a comfortable double bed and a comfortable sofabed made up in the lounge area was an excellent arrangement for us brwe spent very little time in the apartment as we spent the days visiting family elsewhere in brooklyn however if one would like to russle up a meal the apartment has a well equipped galley kitchen for the purpose brwe have been very pleased to stay in davids apartment and can highly recommend it to others,776,136,en,POSITIVE,0.9993274211883544
23277230,1032655625051101173,2023-11-25,347544056,Deborah,hard to believe we were in the city neighborhood so quiet always felt safe we were so busy w our own plans that we didnt get to check out the surroundings next time kitchen wellequipped we made thanksgiving day dinner beds linens super comfortable g is the perfect host,269,49,en,POSITIVE,0.9928616881370544
858399593452569222,900052553822661245,2023-05-26,511300669,Kentrell,hiroki place was excellent imbrguessing this place is one of his gems better looking than the pictures new and stylist and on the 5th floor not 6 beautiful hard wood floors really tall ceiling and new furniture this is definitely one of his best places you will enjoy you time here and he is a good host,303,57,en,POSITIVE,0.9998114705085754
6237443,820280959090955107,2023-02-05,10873055,John,friendly and accommodating host easy to come and go as need be frigid weekend but the room was very warm great location to the park and restaurants bars etc,156,29,en,POSITIVE,0.9997201561927797
659969149413779138,963081081691479229,2023-08-21,532481831,Leo,wonderful and unforgettable experiences the landlord joseph is a kind warmhearted and knowledgeable person he cooked spaghetti for me which was my first meal in the usa and i really enjoyed that i know i am like a stranger and alien here but he treated me like his neighbor and friend besides he recommended me many proper places for shopping to set up my apartment in general i highly recommend you choose his apartment when you first come to nyc,447,80,en,POSITIVE,0.9998148083686828
31834190,942747513913466495,2023-07-24,66974116,Lawrence,really enjoyed our stay at natalias cozy space with comfortable bed great shower and located close to the citybrwould definitely stay again and recommend to othersbrnatalia was a great host and was understanding when we had some unforeseen issues with our flight to ny luz is a gem also for welcoming us to the neighborhood,323,55,en,POSITIVE,0.9998103976249696
32845516,999295724781197769,2023-10-10,32969337,Michael,we loved james and laurettas place it is exactly as advertised picturesque clean easy to access 10 minute walk to the g or c trains this is a great place for one or two people a couple if you want to be in bedstuyclinton hill brmichael reed,240,47,en,POSITIVE,0.9996015429496764
737188583474491405,971084995308624112,2023-09-01,291937043,Marta,the place looked exactly like in the pictures a large tv screen and a cute cat 5 minutes walk to the subway station silvester was very helpful and kind answered many of my questions would definitely recommend as a place to stop and rest while exploring the nyc ,261,49,en,POSITIVE,0.9987987279891968
45527090,916699917227474969,2023-06-18,32796121,Brian,ivans place was absolutely amazing the location was close to local barsshopsrestaurants and it was a short walk to the subway the neighborhood was quiet and inviting and the apartment had all the necessities for a comfortable stay i would definitely book here again,265,44,en,POSITIVE,0.9994155168533324
41686149,1023304104911695297,2023-11-12,46558659,Katie,great stay at albertos place perfect location with great bars and restaurants would definitely stay here again,110,17,en,POSITIVE,0.9997801184654236
663774622861765379,915253706254110574,2023-06-16,487327089,Albert,good size room cw toilet and shower very cleanly kept beautiful garden entry to the studio apartment is situated via a dark laneway at the back of the house,156,29,en,POSITIVE,0.9956342577934264
52593554,851507418171982096,2023-03-20,53546440,Laura,nice clean bright apartment good location easy m train ride from penn station direct to brooklyn and about a 10 minute walk from train crossbrooklyn bus around the corner and great coffee at the corner of van buren 2 minutes away,229,41,en,POSITIVE,0.9995456337928772
881332060506998108,965986766683814622,2023-08-25,378935242,Naomi,agatha was so so kind and her place is such a gorgeous romantic quintessential new york one bedroom my only caveat was the 5 story walkup because of a bad knee pack light other than that the place is super walkable to good restaurants and the train you can get anywhere with this location also i felt safe the whole time,320,61,en,POSITIVE,0.998102366924286
572547486242459152,897089059624654259,2023-05-22,503282640,Melissa,the place was super clean great place for price,47,9,en,POSITIVE,0.9993962049484252
53065038,919572074998449489,2023-06-22,515916459,Leoncio,nicholas is a great host friendly and risponsive always willing to help highly recommended,90,14,en,POSITIVE,0.9998284578323364
46415505,891264563296286976,2023-05-14,143535409,Melissa,a lovely retreat in the city i only wish we had more time to chat with clara and learn more about the history of the foundry,124,26,en,POSITIVE,0.9993892908096312
50634330,928263701596980076,2023-07-04,414773368,Joe Joseph,booked on short notice and while definitely on the small side an absolute steal of a price for being right next to times square only complaint my room didnt come with a remote for the tv so i couldnt access the room service memu at all not a big deal especially considering how easy the stay was overall,303,58,en,NEGATIVE,0.9986578226089478
45957861,978249728087136210,2023-09-11,235811308,Chibuihe,our flights got cancelled and daniel was the best and flexible completely understanding and helpful quick to offer advice and very responsive great host would book again,169,27,en,POSITIVE,0.9998108744621276
31001961,802984186856998497,2023-01-12,444174174,Stephen,andrew was friendly and helpfulbrhe gave good tips for enjoying the neighborhoodbri thoroughly enjoyed my stay,110,16,en,POSITIVE,0.9998501539230348
778365609989129245,937654563099022893,2023-07-17,468249183,Yanli,this was extremely worth the price the location is extremely close to central park and the subway the host was responsive to questions and everything was as described the only downsides were that the wifi cut out though it wasnt their fault and the bathroom is very small also we were happy to find that there was ac so i would highly recommend this airbnb as a place to stay for a couple nights especially for the price,420,78,en,NEUTRAL,0.9433592557907104
22582841,799982953098537740,2023-01-08,352423667,Heather,absolutely beautiful building and apartment the neighborhood feels sketchy and unwalkable at first but it was actually very comfortable to walk around both day and night coming from the train with kids parking was easy right on the street a few houses downbri would definitely stay here again,292,48,en,POSITIVE,0.9973601698875428
152263,908014627241324713,2023-06-06,127248639,Najwa,the place was super clean very homey feel and easy to settle into the house was beautiful and william was very kind and helpful,127,24,en,POSITIVE,0.9998294115066528
44340470,948562696444078495,2023-08-01,249362218,Heather,was my first time staying in a airbnb the family is very lovely bus is only 2mins away qm2425 on week days qm34 will drop you off at train station during the weekend i was able to do everything from queens highly recommended staying at this place,246,47,en,POSITIVE,0.9979931116104126
49748862,862305367234033909,2023-04-04,138861871,Jose,good place to stay recommended,30,5,en,POSITIVE,0.99983012676239
51510371,883329693072198521,2023-05-03,497241153,Carolina,stay was good subway stations were also very closed its nice to find amenities like little fridge i had a medicine that required refrigeration i also enjoyed having a kettle fresh market near by which is great if you enjoy fruits and vegetables,244,43,en,POSITIVE,0.9955644607543944
666039859586324230,952235707213222721,2023-08-06,392841600,Yaroslav,thank you so much to jemgs hostelsbreverything was great,56,9,en,POSITIVE,0.9994993209838868
610418835243217843,865927235784547927,2023-04-09,40598017,Robert,very nice and safe place to stay close to the freeway and only 20 mins away from downtown the whole place was clean and was able to rest instructions were very clear also just be sure to get in early to save a spot for parking would definitely stay again,254,50,en,POSITIVE,0.9984309077262878
46528624,922540288845527722,2023-06-26,437941287,Stevia,my friends and i loved staying here a bit expensive but gorgeous,64,12,en,POSITIVE,0.999847650527954
727523095270280757,863005731979840281,2023-04-05,58201,Rosalie,nice location tessa was super responsive and understanding we would definitely recommend,88,12,en,POSITIVE,0.9997238516807556
547954295867404844,917949473870534719,2023-06-20,38803183,Jieun,although i have go earlier than original plan because of my personal reason host and staff treated me really nice brthey are so thoughtful and make me feel comfortable brand also thank you for generous policy,208,36,en,POSITIVE,0.9998261332511902
52761116,840666167774129372,2023-03-05,499678438,Michael,my experience was great he made sure i felt at home and he went above and beyond with assisting me when needed i will definitely stay again,139,27,en,POSITIVE,0.9998028874397278
28834703,868140160572537223,2023-04-12,9110510,Eyenga,stunning gorgeous eclectic jarret and dans spot is a haven for design affectionados and all of us who love victorianera brownstonesas for creature comforts the kitchen is great for making a meal or two at home your linens are luxe and the glamorous bathroom will improve your skin care routine all jokes aside this is an amazing opportunity to bask in beauty take it,366,64,en,POSITIVE,0.9997820258140564
27498398,905062680264621153,2023-06-02,190097382,Lucy,a wonderful stay great apartment brilliant hosts breasy to get downtown to all the sights of nyc but still having plenty of space which was the perfect combination as we were travelling with a 6 8 year oldbrjean and matt were great hosts always available to answer any questionsbrhope to be able to come back again one day would highly recommend the apartment,359,63,en,POSITIVE,0.9996752738952636
75635,1010203049204641698,2023-10-25,112777403,Anastasia,patricia was responsive and helpful during my stay the place has great lighting a cool elevator view of 1 wtc multiple subway stations a short walk away a short distance to walk across manhattan bridge great location to access both manhattan and brooklyn and all the wonderful things they have to offer,302,52,en,POSITIVE,0.9998186230659484
27658203,1013760868454032956,2023-10-30,441339140,Grace,cherisse and patricia put a lot of care into the guest experience they provided great conversation and great recommendations of places to eat in the area the apartment itself was very clean and decorated with beautiful art as was the room i stayed in plus its close to the subway and bus id recommend staying here,313,56,en,POSITIVE,0.999783456325531
624668883011039248,1004437748621326166,2023-10-17,116204358,Tiffany,our stay was amazing a very safe neighbourhood and only about a 6 min walk to grand central station we decided we werent a huge fan of the subway and walked everywhere it was about 20 mins to the theatre district 25 to times square and 25 mins to central park theres also a ton of restaurants and cafes very close to the apartment and a grocery store a few steps away we would walk home at 11pm and always felt safe it was super clean looked exactly like the photos and was a great place to crash at night would definitely stay here again next time we visit the city,566,111,en,POSITIVE,0.9971893429756165
51411254,844196693918062171,2023-03-10,120002135,Karina,loved staying here second time visiting beautiful interiors and great location,78,11,en,POSITIVE,0.9998261332511902
818063842815793153,872470727831913232,2023-04-18,222758493,Collin,really wonderful stay in brooklyn excellent location and a very stylist place host was great as well thank you,110,19,en,POSITIVE,0.9998854398727416
781242816348905832,1031210159830968250,2023-11-23,504553988,Julian,great location and it was a wonderful and comfortable situation,63,10,en,POSITIVE,0.9998865127563475
742782792117753136,944269436547501717,2023-07-26,485130486,Sabrina,very nice place clean and host was friendly,43,8,en,POSITIVE,0.9998607635498048
53180695,931193383097875897,2023-07-08,57968552,Erika,great place for our stay in park slope,38,8,en,POSITIVE,0.9998637437820436
883404921227567663,915251601191016559,2023-06-16,502198188,Omar,thank you god bless,19,4,en,POSITIVE,0.9998260140419006
50380976,900800148779508875,2023-05-27,127470321,Enrique,jasmin and dans place was very welcoming and they were very responsive to our every need highly recommend staying at their place because of the location forest hills in queens was very peaceful and they are located near the subway so it made it easy to travel the city,268,49,en,POSITIVE,0.9997311234474182
50619651,825388596745192595,2023-02-12,485221039,Claire,the room itself was exactly as listed and had its own sink the location is great and the building felt quite safe the biggest issue i encountered was the public shower the ventilation did not work but thats the building managers responsibility not the airbnb hosts other than that it was a very enjoyable stay thanks again koichi,329,58,en,POSITIVE,0.9993489384651184
52639158,906600297636767225,2023-06-04,262526520,Tom,great place would recommend,27,4,en,POSITIVE,0.999815046787262
890113780576866793,906536177487884242,2023-06-04,104903194,Mohamed,i stayed at ahmeds for two days he was extremely helpful and collaborative the place is great as well and is perfect for price listed,133,25,en,POSITIVE,0.9998446702957152
883955753472122104,910937676418150322,2023-06-10,47535300,Lachlan,this was a fantastic stay the room is very spacious and spotless clean the hosts are extremely helpful and were very accommodating when we had flight schedule changes the location is quiet and a short walk to citibikes subway and restaurants,241,41,en,POSITIVE,0.9900044798851012
766992440128844738,823970472719897538,2023-02-10,46805553,Elizabeth,this was my second stay here and it was just as fantastic as my first clean comfortable quiet and includes everything needed for a great stay in brooklyn,153,28,en,POSITIVE,0.9998619556427002
762485685708703023,851421614152855745,2023-03-20,26408263,Michela,is clearly a converted office building which messes with the hvac in certain rooms but overall a beautiful comfortable space at a great value,141,24,en,POSITIVE,0.9996598958969116
25943177,950705803187626678,2023-08-04,1495535,Jonathan,another great stay at josés place easy check in great location thanks,69,12,en,POSITIVE,0.9998329877853394
48758785,875323346678818781,2023-04-22,503209188,Megan,wonderful place clean very accommodating the location was great right across from the boardwalk definitely worth the price listed,129,19,en,POSITIVE,0.9998527765274048
613098581353641369,886226472206554911,2023-05-07,206422331,Natália,ramias place was such a good find we felt very comfortable and welcomed at her place location is so close to subway which made it so easy to see new york she made sure we had everything we needed and kept checking on us during a visit if anything needed definitely will be back ,278,55,en,POSITIVE,0.9994268417358398
51109929,937005157350292012,2023-07-16,347602795,Kathyna,chirons place was okay three of the rooms were set up kinda weird where in order to get to the rooms you had to walk through other rooms that were tight granted they had doors that led to the hallway outside of the entrance of the actual apartment theres street parking which can be a hassle i also reached out to the host asking if she had an air mattress that my group could use she responded to tell me the maximum number of people allowed in the home even though that had nothing to do with my question and i was already aware of that and followed that i told her the reason why i asked for an air mattress was because a couple of people in my group didnt feel comfortable sharing beds due to size and weight she then said photos and description is posted in the listing that was rude and unnecessary i just asked a simple yes or no question that wouldve been suffice you also have to request the wifi which is weird as other hosts give it to you automatically,964,187,en,NEGATIVE,0.999519109725952
585421591267602334,825450978584525138,2023-02-12,476604830,Alex,the room was inside an apartment with presumably other airbnb units it was very cozy comfortable and clean and had everything we needed the bathroom was also spotless and nicely modern,184,31,en,POSITIVE,0.9996325969696044
696620581974515556,974699410859393270,2023-09-06,79596209,Lu,this is a great spot for people who are not going to spend a lot of time in their room there are several subway entrances close by which makes this location very convenient the space is quite tight and the bathroom has very little space but it does the job,256,50,en,POSITIVE,0.97587251663208
23438247,923160123034847606,2023-06-27,49546736,Achala,great host this is my 2nd time staying and the pup is a add on,62,15,en,POSITIVE,0.9993280172348022
648002347981302350,844947763774173278,2023-03-11,454599218,Paul,great rental,12,2,en,POSITIVE,0.9998051524162292
30398938,1050029286178852117,2023-12-19,95738443,Courtney,just right,10,2,en,POSITIVE,0.999843955039978
18989137,995676165503617090,2023-10-05,66697949,Arlene,great central brooklyn location close to shops and multiple subway stations that take you into manhattan in minutes,115,18,en,POSITIVE,0.994635283946991
51945222,868124031664726954,2023-04-12,43728136,Hayley,really clean and cute would stay again for the great location,61,11,en,POSITIVE,0.9996323585510254
610745546680973191,946415582774747436,2023-07-29,971678,Maya,this was probably the nicest airbnb weve stayed at the apartment was beautiful very clean and felt like a home brreine went above and beyond to help and make us feel comfortable even allowing us a very late check out so we could shower before our red eye flight brthe place was full of extra amenities and had everything we needed we were traveling with a baby and there was a travel crib a highchair and even lots of toys and books to keep him entertainedbrhighly recommended,476,87,en,POSITIVE,0.999236822128296
629611192816407927,979699922047172112,2023-09-13,128452849,Andrea,i really like the place it has a mall near the house so its easy to go shopping and has a lot of restaurants near and the train its only five minutes to the house the apartment was always clean,193,40,en,POSITIVE,0.9893394112586976
53868587,856479857772106389,2023-03-27,438519384,Chris,janes apartment is what the description says and more everything is amazingly clean and tidy the location also couldnt be better its an easy walk to many attractions as well as great restaurants and cafes the subway is also very accessible from the apartment making it easy to get anywhere in the city the host is very kind and responded almost immediately anytime i messaged her ive been to new york multiple times and this was my best stay yet 1010 would recommend,466,83,en,POSITIVE,0.999619483947754
53135888,928274695379944544,2023-07-04,210921097,Jason,good peaceful location and perfect for traveling into manhattan,63,9,en,POSITIVE,0.999868392944336
39860690,1005064823043689854,2023-10-18,282819818,Ian,i had a great stay at hotel 3232,32,8,en,POSITIVE,0.9994799494743348
49207819,893437270197319756,2023-05-17,424306176,Rifat Ara,sunny was an awesome host he let us check in early which helped us a lot the place is super nice and very clean well stocked bathroom it is very close to the subway station we had to walk just 510 minutes the check in and out process was very easy sunny was always very responsive and helpfull we had a great stay hope to be there again,336,68,en,POSITIVE,0.9997304081916808
53661970,966753984945949813,2023-08-26,25911945,Bruce,kevin and heidi were wonderful hosts no complaints,50,8,en,POSITIVE,0.998571515083313
52700622,957244377294316434,2023-08-13,530340066,Martu,the hosts were very welcoming responsive and helpful i enjoyed my stay at their home,84,15,en,POSITIVE,0.9998713731765748
919830,981152626709535221,2023-09-15,13791089,Rawley,eduardos place was exactly as described he was an excellent host always responsive and courteous we will stay there again,121,20,en,POSITIVE,0.9996908903121948
822778389069736671,973918158371516918,2023-09-05,34777067,Jodi,the house and the room were super tidy and especially the bathroom was super clean the location is easy to get to flushing downtown by bus the bus stop is literally just across the street sam and jenny welcomed us with warm messages and detailed instructions about the checkinbrwe had a wonderful stay and overall i would strongly recommend to stay at kongs place if youre coming to flushing to watch the us open,412,74,en,POSITIVE,0.9995989203453064
560224400703639699,969648350765025865,2023-08-30,484883343,Bartosz,beautiful place very clean however the host was interrupting us we were there only for few hours a day and sometimes she was unkind,131,24,en,POSITIVE,0.9686642289161682
678213347614482633,987739545198973481,2023-09-24,7269298,Dana,this is the second time weve stayed its in a perfect location to hang out in rockaway beach even though it was rainy this weekend there was still lots to do great food in the area and we were more than happy to spend more time in the air bnb because it was so clean comfy cozy well keep visiting as long as the listing is up ,325,68,en,POSITIVE,0.9877405762672424
40915227,876044711289823624,2023-04-23,27664347,Aimee,the apartment itself was clean but the hallways were rather dirty and smelled we also got the true new york apartment experience of killing 1 cockroach there was only 1 we know that cockroaches are common in nyc and it looks like based on a raid can in the hallway that the landlord is aware mattresses and linens were clean the apartment was very cute in an excellent location in china town egor communicated clearly and quickly the apartment was wellstocked with towels kitchenware linens etc,494,86,en,NEGATIVE,0.9737555384635924
695755456324715761,917393093411773316,2023-06-19,425495436,Mallory,lovely place lovely host,24,4,en,POSITIVE,0.9998795986175536
28314777,845714398634099836,2023-03-12,293150820,Connor,very clean and spacious like the pictures show there was a lot of street parking available during the week too would return for another stay,140,25,en,POSITIVE,0.993504762649536
578423657057251360,876157383766779619,2023-04-23,421007945,Charles,nice place and everything was just like the pictures,52,9,en,POSITIVE,0.9998481273651124
591969184938312703,853648927705158061,2023-03-23,475448437,Sadie,freddys place was spacious clean and comfortable he also was friendly and allowed for flexibility in our checkin and checkout times would stay here again,153,25,en,POSITIVE,0.9997201561927797
763731966740220241,985521519094648439,2023-09-21,527718452,Jason,joseph was a great host super responsive helpful and went above and beyond,74,13,en,POSITIVE,0.9995601773262024
6704737,1054473132998725309,2023-12-25,180671613,Lena,we enjoyed our stay at patricias we would book it again,55,11,en,POSITIVE,0.999807059764862
649958810437390374,898548039474116024,2023-05-24,485506178,Peng Fei,good,4,1,en,POSITIVE,0.999816119670868
691676460109271194,1045056667987816851,2023-12-12,6332312,Shiri,a relatively clean room the initial room we received was tinybrthey requested us to pay for cleaning the room we left because of its small size though we paid extra for the bigger roombralso payment required for leaving a suitcase for a few hours after check outbrthe most difficult things is the noise we had to sleep with ear plugs brother than that the location is central and the access to anywhere is superbbrhospitality is nice though most of the day the person in reception knows limited english,502,88,en,POSITIVE,0.9950562715530396
51619634,826807276999247383,2023-02-14,422247449,Nalin,good,4,1,en,POSITIVE,0.999816119670868
769203788648758537,937761678311414452,2023-07-17,475300719,Jordan,the power went out several times no ac for most of my stay was told that the reason why our power was going out was because we where using the ac unit terrible stay wouldnt recommended area was ok ,197,40,en,NEGATIVE,0.9982689619064332
51128437,1053734793711530796,2023-12-24,544899312,Nicholas,had a lovely stay at denises place such a lovely gracious friendly helpful host great location very walkable close to trains etc cleanest place ive ever stayed in denise keeps it sparkling clean thanks again for the lovely stay ,228,40,en,POSITIVE,0.9998043179512024
926312864566891761,933414146347021341,2023-07-11,61682685,Joann,i recently had the pleasure of staying at an airbnb property and i must say it was an outstanding experience from start to finish the host were extremely easy to get in touch with and accommodating brit was extremely easy to get into the property and the instructions provided by the host was super easy to follow the attention to detail was remarkable every aspect of the accommodation was thoughtfully designed and impeccably clean the photographs on the listing did not do justice to the actual space it was even better in personbrthe amenities provided exceeded my expectations the kitchen was fully equipped with modern appliances the comfortable bed aesthetic living area and tastefully decorated rooms created a warm and inviting atmosphere everything was super clean and they have everything that you would think that you need broverall highly recommend coming here you will not be disappointed,902,147,en,POSITIVE,0.993728518486023
625327900692074881,855829369830754251,2023-03-26,413771869,Liz,adriannas place was lovely modern and clean the bedding and towels are so comfortable and soft getting cabs can be confusing due to the holland tunnel but once you get the hang of it its not an issue check in and check out were extremely easy and seamless,255,48,en,POSITIVE,0.9974253177642822
565352945991314340,844210925059755730,2023-03-10,374096213,Alfredo,stay was great host was excellent on communication and guiding you and welcoming at your stay,93,16,en,POSITIVE,0.9998364448547364
3749140,1000010552498333197,2023-10-11,337052186,Kristal,had a great time here definitely recommend,42,7,en,POSITIVE,0.9998310804367064
49127236,842062566873682352,2023-03-07,179991808,Maria,erica was amazing their suggestions for the restaurant groceries and cafe were within walking distance my daughter got ill and erica was there to rescue us their place is wonderful and its in a perfect location,210,36,en,POSITIVE,0.9998692274093628
691676460109271194,938379305848119619,2023-07-18,18822063,Mercadi,this place was a life saver when my original plans fell through i booked around 10pm and was able to check right in the front door guy made me feel so welcomed when i came in and made sure that i was comfortable after dealing with my previous place he went above and beyond i felt safe in the space and the train is literally outside the front door i would book again,367,73,en,POSITIVE,0.9971325397491456
49416452,949267118696891789,2023-08-02,27328517,Matt,pedro was very hospitable good value if youre looking for a cheap place to stay,79,15,en,POSITIVE,0.9988584518432616
859272312597021667,921738495338485455,2023-06-25,187176402,Miriam,if you are looking for a comfy place to sleep and store your luggage while you hit the town and meader ny this is a great place it does what it needs to do was very clean and mohin was very helpful it does not have any potspans only have takeout plastic ware and a few cups so dont plan on cooking i personally dont when i visit so i didnt mind the beds were so comfy and the bathroom was clean so i was a happy camper,418,88,en,POSITIVE,0.9982237219810486
6659165,973204745959031464,2023-09-04,3589234,Justine,julie is awesome and made me feel totally at home loved kitty her cat and missing her already thanks julie,106,20,en,POSITIVE,0.9997411370277404
